source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Glutamatergic_Neuron,Microglia,Tnr,ITGA9_ITGB1,0.0837095990685229,0,TNR_ITGA9_ITGB1,Tnr  - (Itga9+Itgb1),TENASCIN,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,Microglia,Lamb3,ITGA9_ITGB1,0.00401507220794312,0,LAMB3_ITGA9_ITGB1,Lamb3  - (Itga9+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,GABAergic_Neuron,Lamb3,Sv2a,0.00518514255039987,0,LAMB3_SV2A,Lamb3  - Sv2a,LAMININ,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,Glutamatergic_Neuron,Lamb3,Sv2a,0.0047449330711656,0,LAMB3_SV2A,Lamb3  - Sv2a,LAMININ,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,GABAergic_Neuron,Lamb3,Sv2b,0.000471762490579131,0,LAMB3_SV2B,Lamb3  - Sv2b,LAMININ,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,GABAergic_Neuron,Lamb3,Sv2c,0.00115473086379469,0,LAMB3_SV2C,Lamb3  - Sv2c,LAMININ,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,Glutamatergic_Neuron,Lamb3,Sv2c,0.000386793498584545,0,LAMB3_SV2C,Lamb3  - Sv2c,LAMININ,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,GABAergic_Neuron,Thbs3,Cd47,0.00780634878178757,0,THBS3_CD47,Thbs3  - Cd47,THBS,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,Glutamatergic_Neuron,Thbs3,Cd47,0.00731503440306838,0,THBS3_CD47,Thbs3  - Cd47,THBS,ECM-Receptor,KEGG: mmu04512
GABAergic_Neuron,GABAergic_Neuron,Agrn,Dag1,0.00839608064934669,0,AGRN_DAG1,Agrn  - Dag1,AGRN,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,GABAergic_Neuron,Lamb3,Dag1,0.0017839713972044,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,Glutamatergic_Neuron,Lamb3,Dag1,0.00166132443594241,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Glutamatergic_Neuron,GABAergic_Neuron,Cadm1,Cadm1,0.251368135080046,0,CADM1_CADM1,Cadm1  - Cadm1,CADM,Cell-Cell Contact,PMID: 24503895
GABAergic_Neuron,Glutamatergic_Neuron,Cadm1,Cadm1,0.251368135080046,0,CADM1_CADM1,Cadm1  - Cadm1,CADM,Cell-Cell Contact,PMID: 24503895
Glutamatergic_Neuron,Glutamatergic_Neuron,Cadm1,Cadm1,0.266146087180313,0,CADM1_CADM1,Cadm1  - Cadm1,CADM,Cell-Cell Contact,PMID: 24503895
Glutamatergic_Neuron,GABAergic_Neuron,Cadm3,Cadm3,0.0329491673180136,0.03,CADM3_CADM3,Cadm3  - Cadm3,CADM,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,Glutamatergic_Neuron,Cadm3,Cadm3,0.0329491673180136,0.03,CADM3_CADM3,Cadm3  - Cadm3,CADM,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,GABAergic_Neuron,Cdh4,Cdh4,0.0171629744699867,0,CDH4_CDH4,Cdh4  - Cdh4,CDH,Cell-Cell Contact,KEGG: mmu04514
Glutamatergic_Neuron,GABAergic_Neuron,Cdh2,Cdh2,0.124078335969477,0,CDH2_CDH2,Cdh2  - Cdh2,CDH,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,Glutamatergic_Neuron,Cdh2,Cdh2,0.124078335969477,0,CDH2_CDH2,Cdh2  - Cdh2,CDH,Cell-Cell Contact,KEGG: mmu04514
Glutamatergic_Neuron,Glutamatergic_Neuron,Cdh2,Cdh2,0.142221769609393,0,CDH2_CDH2,Cdh2  - Cdh2,CDH,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,GABAergic_Neuron,Nfasc,CNTN1_CNTNAP1,0.0331984583894014,0,NFASC_CNTN1_CNTNAP1,Nfasc  - (Cntn1+Cntnap1),CNTN,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,GABAergic_Neuron,Cntn2,CNTN2_CNTNAP2,0.0121191153258839,0,CNTN2_CNTN2_CNTNAP2,Cntn2  - (Cntn2+Cntnap2),CNTN,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,GABAergic_Neuron,Cntn2,L1cam,0.0114078158926842,0,CNTN2_L1CAM,Cntn2  - L1cam,CNTN,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,GABAergic_Neuron,Cntn2,Cntn2,0.00348931150183115,0,CNTN2_CNTN2,Cntn2  - Cntn2,CNTN,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,GABAergic_Neuron,Cntn1,Nrcam,0.107957080728792,0,CNTN1_NRCAM,Cntn1  - Nrcam,CNTN,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,Glutamatergic_Neuron,Cntn1,Nrcam,0.118459447365641,0,CNTN1_NRCAM,Cntn1  - Nrcam,CNTN,Cell-Cell Contact,KEGG: mmu04514
GABAergic_Neuron,Glutamatergic_Neuron,Efna3,Epha3,0.000404867642315873,0,EFNA3_EPHA3,Efna3  - Epha3,EPHA,Cell-Cell Contact,PMID: 15114347
GABAergic_Neuron,GABAergic_Neuron,Efna3,Epha4,0.00157691031416199,0,EFNA3_EPHA4,Efna3  - Epha4,EPHA,Cell-Cell Contact,PMID: 15114347
GABAergic_Neuron,Glutamatergic_Neuron,Efna3,Epha4,0.00199797923636484,0,EFNA3_EPHA4,Efna3  - Epha4,EPHA,Cell-Cell Contact,PMID: 15114347
GABAergic_Neuron,GABAergic_Neuron,Efna3,Epha5,0.0042756790519555,0,EFNA3_EPHA5,Efna3  - Epha5,EPHA,Cell-Cell Contact,PMID: 15114347
GABAergic_Neuron,Glutamatergic_Neuron,Efna3,Epha5,0.00325981773316454,0,EFNA3_EPHA5,Efna3  - Epha5,EPHA,Cell-Cell Contact,PMID: 15114347
GABAergic_Neuron,Glutamatergic_Neuron,Efna5,Epha3,0.0147392490582711,0,EFNA5_EPHA3,Efna5  - Epha3,EPHA,Cell-Cell Contact,PMID: 15114347
