gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000002728,-1.0457695,-0.014890442,0.29566747020442385,0.9963077210677198
ENSMUSG00000021098,-1.0481004,-0.14129832,0.2945923819279882,0.9936183713482134
ENSMUSG00000071652,-1.0489256,-0.30814853,0.29421232385019724,0.9928551139859535
ENSMUSG00000026803,-1.0490632,-0.107446685,0.29414901281284567,0.9927452308867575
ENSMUSG00000055435,-1.0491703,-0.3336872,0.29409977721086156,0.9926828340044606
ENSMUSG00000016637,-1.0495142,-0.14671959,0.2939415573485611,0.9923562876710545
ENSMUSG00000090357,-1.049965,-1.7374258,0.29373420003099826,0.9917599506380234
ENSMUSG00000032394,-1.0499955,-0.44502854,0.29372014546023417,0.9917599506380234
ENSMUSG00000106099,-1.0500567,-0.69706225,0.29369203767200014,0.9917599506380234
ENSMUSG00000033970,-1.0505458,-0.2097569,0.2934672403230274,0.9911695631163239
ENSMUSG00000061898,-1.0505993,-0.19496487,0.29344266011883025,0.9911695631163239
ENSMUSG00000004099,-1.050607,-0.052873697,0.2934391487738559,0.9911695631163239
ENSMUSG00000070576,-1.0523417,-0.22294493,0.2926428029746174,0.989455688376323
ENSMUSG00000024101,-1.0527391,-0.14998648,0.2924605846265007,0.9891148098330794
ENSMUSG00000095930,-1.0548102,-0.0606321,0.2915121802240439,0.9861138661497545
ENSMUSG00000070305,-1.0549476,-0.37603095,0.29144925987433457,0.9860043335474056
ENSMUSG00000044150,-1.0570493,-0.056881376,0.2904891119501931,0.983374329381565
ENSMUSG00000108171,-1.0571868,-0.2856437,0.29042634020159686,0.983264932194689
ENSMUSG00000050394,-1.0577294,-0.17388037,0.2901788295362261,0.982529995970326
ENSMUSG00000001604,-1.0578058,-0.6806882,0.2901439802884973,0.982515041285309
ENSMUSG00000045813,-1.0578212,-0.02518545,0.2901370107769987,0.982515041285309
ENSMUSG00000020191,-1.0579281,-0.56388336,0.2900882273515937,0.982515041285309
ENSMUSG00000041130,-1.0582796,-0.074041486,0.2899279778282876,0.9820926203112229
ENSMUSG00000033739,-1.0589597,-0.33711815,0.28961809906090474,0.9815578761475235
ENSMUSG00000017843,-1.0596323,0.051793437,0.2893119214409017,0.9808290857628386
ENSMUSG00000049606,-1.0597699,-0.10160954,0.2892493210700924,0.9807198414984176
