source,target,pathway_name,prob_young,prob_aged,delta_prob,region
GABAergic_Neuron,Glutamatergic_Neuron,PROS,0.0,0.0001762526537675,0.0001762526537675,ARC_ARH
GABAergic_Neuron,Glutamatergic_Neuron,PTPRM,0.0474168472392289,0.0550739444354344,0.007657097196205498,ARC_ARH
GABAergic_Neuron,Glutamatergic_Neuron,SEMA4,0.0,0.0113494958520802,0.0113494958520802,ARC_ARH
GABAergic_Neuron,Glutamatergic_Neuron,SEMA6,0.0118577795717245,0.0124330077197469,0.0005752281480224004,ARC_ARH
GABAergic_Neuron,Glutamatergic_Neuron,SOMATOSTATIN,0.0013576302236455,0.0021232059642004,0.0007655757405549001,ARC_ARH
GABAergic_Neuron,Glutamatergic_Neuron,VISFATIN,0.0163741592921761,0.0232893195182548,0.006915160226078701,ARC_ARH
GABAergic_Neuron,Microglia,COLLAGEN,0.0,0.0213843634661621,0.0213843634661621,ARC_ARH
GABAergic_Neuron,Microglia,CSF,0.0698898860016682,0.0176880507654523,-0.05220183523621591,ARC_ARH
GABAergic_Neuron,Microglia,CX3C,0.215503052879339,0.203409897197419,-0.012093155681919987,ARC_ARH
GABAergic_Neuron,Microglia,EPHA,0.0,0.0264933881033226,0.0264933881033226,ARC_ARH
GABAergic_Neuron,Microglia,GAS,0.0,0.0448994910767723,0.0448994910767723,ARC_ARH
GABAergic_Neuron,Microglia,GDF,0.0077902498942724,0.0,-0.0077902498942724,ARC_ARH
GABAergic_Neuron,Microglia,GRN,0.0030952851508991,0.0032789735598882,0.00018368840898909996,ARC_ARH
GABAergic_Neuron,Microglia,JAM,0.104778265626355,0.0933844925713166,-0.0113937730550384,ARC_ARH
GABAergic_Neuron,Microglia,LAMININ,0.0384952319889578,0.0274199122708614,-0.011075319718096402,ARC_ARH
GABAergic_Neuron,Microglia,NOTCH,0.18072097960426,0.18162789745846,0.0009069178541999956,ARC_ARH
GABAergic_Neuron,Microglia,PTPRM,0.053488506183928,0.0,-0.053488506183928,ARC_ARH
GABAergic_Neuron,Microglia,SEMA4,0.0973747387132623,0.0944213021727092,-0.002953436540553092,ARC_ARH
GABAergic_Neuron,Microglia,SEMA6,0.0287602803087586,0.0,-0.0287602803087586,ARC_ARH
GABAergic_Neuron,Microglia,TENASCIN,0.128103704875453,0.0047826647136146,-0.1233210401618384,ARC_ARH
GABAergic_Neuron,Microglia,THBS,0.0,0.0014446000770524,0.0014446000770524,ARC_ARH
GABAergic_Neuron,Microglia,THY1,0.0357930888868837,0.0488597877597513,0.0130666988728676,ARC_ARH
GABAergic_Neuron,Microglia,VISFATIN,0.0204753764704897,0.0071977989071835,-0.013277577563306199,ARC_ARH
Glutamatergic_Neuron,GABAergic_Neuron,CADM,0.0,0.0533928295784019,0.0533928295784019,ARC_ARH
Glutamatergic_Neuron,GABAergic_Neuron,CDH,0.0,0.0732372059544889,0.0732372059544889,ARC_ARH
Glutamatergic_Neuron,GABAergic_Neuron,CNTN,0.0,0.060866923577163,0.060866923577163,ARC_ARH
Glutamatergic_Neuron,GABAergic_Neuron,COLLAGEN,0.000785937648018,0.0059637749437045,0.0051778372956865,ARC_ARH
Glutamatergic_Neuron,GABAergic_Neuron,EGF,0.0061738987724325,0.0,-0.0061738987724325,ARC_ARH
Glutamatergic_Neuron,GABAergic_Neuron,EPHA,0.308289127267513,0.268168039732762,-0.04012108753475102,ARC_ARH
Glutamatergic_Neuron,GABAergic_Neuron,EPHB,0.0246101726448754,0.0116386935509941,-0.0129714790938813,ARC_ARH
Glutamatergic_Neuron,GABAergic_Neuron,FGF,0.0072332655090298,0.0244838529494949,0.0172505874404651,ARC_ARH
Glutamatergic_Neuron,GABAergic_Neuron,GRN,0.0,0.0020856698074939,0.0020856698074939,ARC_ARH
