"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
0.203874332454644,-1.04415166843535,0.092,0.158,1,"Iah1","Fibroblast"
0.203914445579585,0.520813376524082,0.398,0.263,1,"Tmcc3","Fibroblast"
0.203961716969967,0.653093793065934,0.187,0.105,1,"Tmem205","Fibroblast"
0.204053472470867,1.85789789178079,0.12,0.053,1,"Ell","Fibroblast"
0.204091305529996,-0.885386323254394,0.134,0.211,1,"Acbd3","Fibroblast"
0.204220781154064,1.84429537631025,0.148,0.079,1,"Kat7","Fibroblast"
0.204243864592209,0.45327555689016,0.299,0.184,1,"Rpl15","Fibroblast"
0.204634914060351,1.54741736121591,0.151,0.079,1,"Rcbtb1","Fibroblast"
0.2047160429096,1.37505017579938,0.123,0.053,1,"Anp32a","Fibroblast"
0.204716730653245,0.834187341511523,0.225,0.132,1,"Ubn1","Fibroblast"
0.204795355282222,-0.470172470134665,0.306,0.395,1,"Dyrk1a","Fibroblast"
0.20482455497403,-1.79055666040021,0.099,0.158,1,"Mrpl1","Fibroblast"
0.205027350243137,0.506201911839546,0.335,0.211,1,"Rfx3","Fibroblast"
0.205149387824835,-1.13859740575583,0.092,0.158,1,"Trmt13","Fibroblast"
0.205456024338173,0.356529386407575,0.359,0.237,1,"Ddr2","Fibroblast"
0.205470226562757,0.540431171910057,0.518,0.421,1,"Bcas3","Fibroblast"
0.205765678436393,-0.436706157586304,0.053,0.105,1,"Ppat","Fibroblast"
0.205871068894974,1.57054795306113,0.12,0.053,1,"Ech1","Fibroblast"
0.205889447456358,0.303487035567957,0.493,0.368,1,"Park2","Fibroblast"
0.206025510146862,-1.23932121750877,0.074,0.132,1,"Gnpat","Fibroblast"
0.206513025668068,-0.936014133798665,0.187,0.263,1,"Tbx18","Fibroblast"
0.207012360992615,-2.14226088244755,0.056,0.105,1,"B4galt4","Fibroblast"
0.207019085061504,0.294172892671525,0.313,0.211,1,"Rasgef1b","Fibroblast"
0.207141214497866,1.08118850115903,0.155,0.079,1,"Plec","Fibroblast"
0.207158142641295,1.01006013702706,0.19,0.105,1,"Zcchc6","Fibroblast"
0.207202365818883,0.542365147855389,0.384,0.263,1,"Psme4","Fibroblast"
0.207273708831235,0.800375678253783,0.222,0.132,1,"Phactr2","Fibroblast"
0.207311258452923,0.78330139798477,0.194,0.105,1,"Elovl5","Fibroblast"
0.207736789462648,0.568555677739042,0.486,0.395,1,"Rbm6","Fibroblast"
0.207931178048583,-0.922219642496077,0.141,0.211,1,"Eif2ak4","Fibroblast"
0.208189249593127,2.57874942205037,0.116,0.053,1,"Herc3","Fibroblast"
0.208317206779532,-0.791474230185733,0.366,0.421,1,"Sash1","Fibroblast"
0.208415859336757,-1.02757013666711,0.282,0.368,1,"Dmd","Fibroblast"
0.208472340605651,1.14805651786227,0.158,0.079,1,"Ldhb","Fibroblast"
0.208791761114881,-0.492230074719374,0.151,0.237,1,"Krcc1","Fibroblast"
0.208852909372422,-1.09452991033642,0.095,0.158,1,"Cep68","Fibroblast"
0.208898837860154,0.625381548637985,0.218,0.132,1,"Ddr1","Fibroblast"
0.210101952005762,-1.599274067513,0.141,0.211,1,"Lmbr1","Fibroblast"
0.210233985344279,-1.07342823015263,0.306,0.368,1,"Dennd6a","Fibroblast"
0.21028276091495,-1.21425913119084,0.074,0.132,1,"Zfat","Fibroblast"
0.2102994214988,0.739495587837662,0.194,0.105,1,"Mdga2","Fibroblast"
0.210644572096972,0.3001702498003,0.109,0.184,1,"Rorb","Fibroblast"
0.210802899527231,0.595527691331847,0.162,0.079,1,"Lztfl1","Fibroblast"
0.210828035978184,-0.431753456371244,0.246,0.342,1,"Scai","Fibroblast"
0.210889855431313,-0.517678969890468,0.313,0.395,1,"Col4a5","Fibroblast"
0.211060205548244,-0.660225750316383,0.292,0.395,1,"Zfyve9","Fibroblast"
0.211394926019539,1.64349912606465,0.12,0.053,1,"Atox1","Fibroblast"
0.211455644759771,-0.342378699183331,0.07,0.132,1,"Pglyrp1","Fibroblast"
0.211455644759771,-0.418464440663223,0.07,0.132,1,"Pskh1","Fibroblast"
0.211730619178021,1.10163411072813,0.236,0.158,1,"Emc7","Fibroblast"
0.211841549740911,-2.24274982818495,0.056,0.105,1,"Clcn6","Fibroblast"
0.211864019067255,-0.39275676301858,0.155,0.237,1,"Srsf10","Fibroblast"
0.211887574629963,-0.364507823857169,0.162,0.079,1,"Pls3","Fibroblast"
0.211985151966327,0.857782331993653,0.123,0.053,1,"4930594M22Rik","Fibroblast"
0.212356268580427,1.63705048745353,0.151,0.079,1,"Rps6","Fibroblast"
0.212529631824289,-1.27850471589961,0.169,0.237,1,"Cfl1","Fibroblast"
0.212632978404719,-1.03020757208065,0.137,0.211,1,"Gatm","Fibroblast"
0.212636838122727,1.43710376443583,0.12,0.053,1,"Kcnq3","Fibroblast"
0.212692174511669,0.837646026917064,0.243,0.158,1,"Lpar1","Fibroblast"
0.213079053349147,-0.5021931581615,0.504,0.579,1,"Itpr1","Fibroblast"
0.213196394768733,2.39856693456489,0.116,0.053,1,"Chmp2a","Fibroblast"
0.213244529163376,-0.836869206147593,0.261,0.342,1,"Mga","Fibroblast"
0.213469231897751,-1.85054907794312,0.056,0.105,1,"Zrsr2","Fibroblast"
0.213700054835971,-0.63462316035647,0.454,0.553,1,"Nsd3","Fibroblast"
0.213861951064315,1.18392318578591,0.183,0.105,1,"Stmn1","Fibroblast"
0.214289317384598,-1.06680573173915,0.116,0.184,1,"Cers4","Fibroblast"
0.214369851403605,-0.915634893664045,0.25,0.316,1,"Eif4a2","Fibroblast"
0.214612272202527,-1.58233987447293,0.077,0.132,1,"Fgf13","Fibroblast"
0.215105920077583,-1.46697380737157,0.056,0.105,1,"Ppa2","Fibroblast"
0.215136451799696,1.45999922155467,0.12,0.053,1,"Ift52","Fibroblast"
0.215221493090953,-0.856791580958747,0.165,0.079,1,"Eif4h","Fibroblast"
0.215381604020888,-0.417620280954398,0.204,0.105,1,"Smad2","Fibroblast"
0.21605762330573,-1.54263185186196,0.074,0.132,1,"Mios","Fibroblast"
0.216461063721291,-1.01894019711093,0.165,0.237,1,"Ddhd2","Fibroblast"
0.216616647566235,-0.808624944492296,0.095,0.158,1,"Pofut1","Fibroblast"
0.216826185104652,-0.672959622894045,0.12,0.184,1,"P2ry14","Fibroblast"
0.216950134348143,-0.741124567064186,0.236,0.316,1,"Kdm6a","Fibroblast"
0.21716959212925,1.12263284705333,0.187,0.105,1,"Actr10","Fibroblast"
0.217223842410991,-0.840130040657892,0.211,0.289,1,"Brd8","Fibroblast"
0.217523473161381,2.77986425736757,0.113,0.053,1,"Pcgf3","Fibroblast"
0.217784864611176,-1.11572730090905,0.268,0.342,1,"Rap1a","Fibroblast"
0.218229125446104,0.877137046898358,0.155,0.079,1,"Uqcrb","Fibroblast"
0.218291821058061,0.62548596076279,0.275,0.184,1,"Serinc1","Fibroblast"
0.218299557555604,-1.09426668451321,0.187,0.263,1,"Usp48","Fibroblast"
0.218406384074997,-1.91071364258743,0.056,0.105,1,"Rxrb","Fibroblast"
0.218776745561297,0.321962213072287,0.327,0.237,1,"Kcnt2","Fibroblast"
0.218880758623317,0.610441146788332,0.412,0.316,1,"Kif5b","Fibroblast"
0.218987501864361,-0.845700528181173,0.074,0.132,1,"H2-Q4","Fibroblast"
0.219038245018862,0.349084707914309,0.229,0.132,1,"Pnpla8","Fibroblast"
0.219091008257017,-0.277170799744709,0.053,0.105,1,"5730455P16Rik","Fibroblast"
0.219164510228304,-0.793992460541567,0.19,0.263,1,"Ints6l","Fibroblast"
0.219269380925958,0.669478508915815,0.215,0.132,1,"Dapk1","Fibroblast"
0.219360941527878,0.524204670303472,0.155,0.079,1,"Gtpbp2","Fibroblast"
0.219560847818423,0.442340100713783,0.268,0.158,1,"Selenof","Fibroblast"
0.219615663455626,-0.689295709623094,0.211,0.289,1,"Ckap5","Fibroblast"
0.219711764217798,-0.472234868924185,0.201,0.289,1,"Tbc1d8","Fibroblast"
0.22007019402518,-1.82813538842725,0.056,0.105,1,"Eed","Fibroblast"
0.220285907016255,1.23249631652527,0.151,0.079,1,"Stxbp1","Fibroblast"
0.220285907016255,1.22742530111554,0.151,0.079,1,"Gas7","Fibroblast"
0.220416440845503,-0.49713377262761,0.183,0.263,1,"Armc8","Fibroblast"
0.220493538611403,0.39079711223705,0.218,0.132,1,"Arhgap23","Fibroblast"
0.220627765255914,-0.663547530008453,0.363,0.421,1,"Fam193a","Fibroblast"
0.22120203362619,-1.7397986723446,0.141,0.211,1,"Myo10","Fibroblast"
0.221354704119642,-1.2517129212396,0.169,0.237,1,"Gm26904","Fibroblast"
0.221435828376721,1.24105011293644,0.151,0.079,1,"Amy1","Fibroblast"
0.221617626640266,0.408319704329107,0.37,0.263,1,"Afap1","Fibroblast"
0.221633153945417,-1.2014933354856,0.12,0.184,1,"Ets1","Fibroblast"
0.221637203048566,0.729710206093987,0.155,0.079,1,"Wwp2","Fibroblast"
0.222055504835685,1.25224180434684,0.18,0.105,1,"Msrb3","Fibroblast"
0.222258963468985,0.917210269221308,0.183,0.105,1,"Slc50a1","Fibroblast"
0.222319549128022,0.67320238828927,0.25,0.158,1,"Smchd1","Fibroblast"
0.222557496226646,1.36328773888805,0.232,0.158,1,"Ankib1","Fibroblast"
0.222758413265499,-1.12879141360634,0.099,0.158,1,"Cadps2","Fibroblast"
0.222762164578184,1.03576174481099,0.12,0.053,1,"Trove2","Fibroblast"
0.222762164578184,0.630627785107555,0.12,0.053,1,"Top3b","Fibroblast"
0.222781658901202,-0.875018642976245,0.137,0.211,1,"Trrap","Fibroblast"
0.222918498295772,-1.19111304088064,0.208,0.289,1,"Flnb","Fibroblast"
0.223291437946069,-1.81137281184851,0.077,0.132,1,"Atp2b4","Fibroblast"
0.223324964768675,1.25472424353201,0.183,0.105,1,"Cebpb","Fibroblast"
0.223421975596683,0.415709157881931,0.257,0.158,1,"Rpl37","Fibroblast"
0.223425053178996,-1.60309918101421,0.056,0.105,1,"Ankrd13a","Fibroblast"
0.224051697560501,1.07754237104649,0.12,0.053,1,"Pigu","Fibroblast"
0.224051697560501,1.14318673508189,0.12,0.053,1,"Bax","Fibroblast"
0.224089747702743,-1.14302518170278,0.173,0.237,1,"Cept1","Fibroblast"
0.22420569878385,1.235606643553,0.18,0.105,1,"Ptpn3","Fibroblast"
0.224495705266288,-0.489795001639656,0.349,0.421,1,"Map4k4","Fibroblast"
0.224505626833257,-0.276845400203927,0.158,0.237,1,"Rmst","Fibroblast"
0.224585947854143,-1.23404911344185,0.095,0.158,1,"BC005624","Fibroblast"
0.224585947854143,-1.01211004731168,0.095,0.158,1,"Malsu1","Fibroblast"
0.224635508614427,0.358140629763954,0.222,0.132,1,"Cep170","Fibroblast"
0.224665114011786,1.39481863137287,0.148,0.079,1,"Btbd10","Fibroblast"
0.224733012122477,0.916098017160793,0.303,0.211,1,"Gapvd1","Fibroblast"
0.224778971072707,1.4388211145597,0.116,0.053,1,"Sft2d1","Fibroblast"
0.225103967489024,0.475312873656999,0.317,0.211,1,"Rarb","Fibroblast"
0.225527583987454,1.74024665263794,0.144,0.079,1,"Cachd1","Fibroblast"
0.225708085514137,0.753836583313353,0.194,0.105,1,"Nck2","Fibroblast"
0.226093157929361,1.48218581835106,0.116,0.053,1,"Slc6a12","Fibroblast"
0.226125570818714,-0.305637002593115,0.127,0.053,1,"Phf6","Fibroblast"
0.226131493537652,0.814964942705692,0.187,0.105,1,"Map3k5","Fibroblast"
0.226436755186721,-0.432811327947008,0.074,0.132,1,"Trim9","Fibroblast"
0.226516001256484,-1.01542094296438,0.12,0.184,1,"Wdr82","Fibroblast"
0.226646755185635,0.63824863709796,0.12,0.053,1,"Arhgef10l","Fibroblast"
0.226807726842146,0.942404537346218,0.243,0.158,1,"Stxbp4","Fibroblast"
0.22702393843497,1.37389779060625,0.148,0.079,1,"Cacna1a","Fibroblast"
0.227412818962012,1.78100305183635,0.116,0.053,1,"Gpr137c","Fibroblast"
0.227483299559136,0.318728743297837,0.158,0.079,1,"Rab34","Fibroblast"
0.227718450694836,-0.470674949114839,0.092,0.158,1,"Nudt5","Fibroblast"
0.227723979588344,-1.4274262780686,0.077,0.132,1,"Tmem168","Fibroblast"
0.227748614436319,-0.571998675123296,0.12,0.184,1,"Arhgef40","Fibroblast"
0.227768895292742,0.467892667009143,0.398,0.289,1,"Rhoa","Fibroblast"
0.227920238189067,-0.548343647733432,0.373,0.447,1,"Thrb","Fibroblast"
0.228082917491381,2.26882087297622,0.113,0.053,1,"Pitpnm2","Fibroblast"
0.228082917491381,-1.14125293030377,0.099,0.158,1,"Rnf4","Fibroblast"
0.22835112196088,-0.933011434635075,0.116,0.184,1,"Stx6","Fibroblast"
0.228525682039634,-1.39174409843467,0.056,0.105,1,"Exosc7","Fibroblast"
0.228525682039634,-1.42200765626352,0.056,0.105,1,"Utp6","Fibroblast"
0.228968109612763,-2.08968070190207,0.06,0.105,1,"St3gal1","Fibroblast"
0.229307763777976,0.850913456026918,0.239,0.158,1,"Hsp90aa1","Fibroblast"
0.229427495708037,0.541722962767043,0.289,0.184,1,"Tasp1","Fibroblast"
0.22946651422329,-0.44669035735473,0.074,0.132,1,"Aurkaip1","Fibroblast"
0.229487492359976,0.426563176040936,0.218,0.132,1,"Rap1b","Fibroblast"
0.229733054859351,-0.286509455206999,0.155,0.237,1,"Srsf1","Fibroblast"
0.229737264171577,0.871794456191514,0.155,0.079,1,"Smad1","Fibroblast"
0.229817647542246,-0.539096796802713,0.289,0.368,1,"Baz1b","Fibroblast"
0.22981970605518,0.393232132567487,0.201,0.105,1,"Aes","Fibroblast"
0.230013902650586,-1.35760982515177,0.095,0.158,1,"Plcg1","Fibroblast"
0.230013902650586,-0.681641346199106,0.095,0.158,1,"Apcdd1","Fibroblast"
0.230068592158707,1.41165701027283,0.116,0.053,1,"Chkb","Fibroblast"
0.230778908440633,2.20321421711283,0.113,0.053,1,"Rpl36a","Fibroblast"
0.230790262829222,1.17491656355001,0.151,0.079,1,"Tmem259","Fibroblast"
0.231755101859068,-0.838533206969609,0.222,0.289,1,"Peli1","Fibroblast"
0.231900891335982,0.371473776522872,0.12,0.053,1,"Dcc","Fibroblast"
0.231971843208149,-1.56571191047487,0.056,0.105,1,"Emc9","Fibroblast"
0.232053433328773,-1.1856836866264,0.426,0.474,1,"Tjp1","Fibroblast"
0.232069540395708,0.935621204252952,0.187,0.105,1,"Hivep3","Fibroblast"
0.232104580655634,0.864573755979119,0.19,0.105,1,"Fbxw4","Fibroblast"
0.232446785698849,-0.582860539628789,0.458,0.526,1,"Kmt2c","Fibroblast"
0.232542617220333,0.46283280872247,0.218,0.132,1,"Bzw1","Fibroblast"
0.232547701894701,0.407534449558867,0.451,0.342,1,"Top1","Fibroblast"
0.233159886204232,0.467322037409711,0.592,0.526,1,"Wnk1","Fibroblast"
0.233272417395489,0.318643514367718,0.155,0.079,1,"Dpy19l4","Fibroblast"
0.233589234457205,0.257666418065898,0.123,0.053,1,"Cuta","Fibroblast"
0.233701477586169,0.277387472448468,0.528,0.395,1,"Nbea","Fibroblast"
0.233708451377614,-0.959423923468849,0.056,0.105,1,"Slc43a2","Fibroblast"
0.233708691464141,-1.43009855051261,0.056,0.105,1,"Notch1","Fibroblast"
0.233708691464141,-1.02662498225146,0.056,0.105,1,"Tdrd7","Fibroblast"
0.233708691464141,-1.80105794163365,0.056,0.105,1,"Ccdc90b","Fibroblast"
0.233708691464141,-1.57498426836749,0.056,0.105,1,"Rdm1","Fibroblast"
0.233731067797589,-0.803101929021398,0.077,0.132,1,"Commd3","Fibroblast"
0.233886856231721,0.488093155518577,0.275,0.184,1,"Cd47","Fibroblast"
0.233957076603602,1.13038922653147,0.275,0.211,1,"Iqcb1","Fibroblast"
0.234065053089365,-0.703493701294372,0.074,0.132,1,"Edc3","Fibroblast"
0.234369464816685,0.980520684158085,0.151,0.079,1,"Ikbip","Fibroblast"
0.234489596867884,-1.44693725823103,0.077,0.132,1,"Mmaa","Fibroblast"
0.234560357821352,0.264827572093349,0.12,0.053,1,"Lrrtm4","Fibroblast"
0.23458678161026,0.71293193246795,0.303,0.211,1,"Rnf216","Fibroblast"
0.234865232083975,1.66801746953132,0.113,0.053,1,"Tcta","Fibroblast"
0.234865232083975,-1.05237481488998,0.099,0.158,1,"Srrt","Fibroblast"
0.234865589415927,0.429748340183475,0.525,0.421,1,"Ankrd17","Fibroblast"
0.234947936622283,1.18258686946229,0.285,0.211,1,"Eda","Fibroblast"
0.235192418284614,0.292301835743682,0.496,0.368,1,"Tshz2","Fibroblast"
0.235454737551548,-1.17425309540591,0.056,0.105,1,"Dgcr6","Fibroblast"
0.235574245634207,-0.632235372426642,0.158,0.237,1,"Atl2","Fibroblast"
0.2358980908296,0.661579991121645,0.12,0.053,1,"Pfn2","Fibroblast"
0.23590523777488,0.883048246210026,0.187,0.105,1,"Cnn3","Fibroblast"
0.236308242056622,0.325580366358965,0.292,0.184,1,"Cdc14a","Fibroblast"
0.236776191492881,-0.976465104861802,0.077,0.132,1,"Gria1","Fibroblast"
0.236776373826993,-1.1113905744033,0.077,0.132,1,"Slc31a2","Fibroblast"
0.236776373826993,-1.62426550442048,0.077,0.132,1,"Trappc13","Fibroblast"
0.236986219334627,-0.492068611196027,0.356,0.421,1,"Ube3a","Fibroblast"
0.237027595698913,0.250221577731564,0.655,0.579,1,"App","Fibroblast"
0.237058936387594,1.45279207002584,0.173,0.105,1,"H2afz","Fibroblast"
0.237225679370639,-0.742146230291094,0.116,0.184,1,"Pex13","Fibroblast"
0.237739539257532,0.487828761570556,0.313,0.211,1,"Rps6kb1","Fibroblast"
0.237833536136354,-0.782207567149385,0.158,0.237,1,"Slc39a10","Fibroblast"
0.237912484726948,0.843760967573815,0.246,0.158,1,"Wbp1l","Fibroblast"
0.23803409907782,0.281488283990303,0.158,0.079,1,"Ccm2","Fibroblast"
0.238974479654148,-1.09550071280643,0.056,0.105,1,"Hikeshi","Fibroblast"
0.239002527278163,1.64969462222714,0.113,0.053,1,"Klhl26","Fibroblast"
0.239002527278163,-1.07977160062203,0.099,0.158,1,"Usp36","Fibroblast"
0.2390829593001,1.09798811648279,0.148,0.079,1,"Stam2","Fibroblast"
0.239287471746465,-0.826341012579534,0.349,0.421,1,"Ptpn9","Fibroblast"
0.239410989000778,0.822862344044574,0.296,0.211,1,"Fbn1","Fibroblast"
0.23953725696059,1.0280961547517,0.116,0.053,1,"Zc3h12c","Fibroblast"
0.239849620942831,-0.940698460505296,0.077,0.132,1,"Zfp26","Fibroblast"
0.239849620942831,-0.886646442675839,0.077,0.132,1,"Dvl3","Fibroblast"
0.240313259156634,1.04456869570037,0.148,0.079,1,"Shc1","Fibroblast"
0.240317415797627,-0.25878856888903,0.183,0.263,1,"Ago2","Fibroblast"
0.24080667722576,1.20863754401967,0.18,0.105,1,"Cox6b1","Fibroblast"
0.241638292208559,-0.99160930914021,0.056,0.105,1,"Bbs5","Fibroblast"
0.241645776085128,0.809531096184611,0.151,0.079,1,"Pex14","Fibroblast"
0.241742708986528,-0.620793304319858,0.278,0.342,1,"Hip1","Fibroblast"
0.241943311972574,-0.656509382866506,0.162,0.237,1,"Taok3","Fibroblast"
0.242009018655352,0.910121308446262,0.183,0.105,1,"Tjp2","Fibroblast"
0.242531179483384,-0.757879373438461,0.056,0.105,1,"Srp9","Fibroblast"
0.242531179483384,-0.808113636687788,0.056,0.105,1,"Naalad2","Fibroblast"
0.242934723359382,0.290990992015148,0.218,0.132,1,"Eea1","Fibroblast"
0.243255909913885,0.926920248008216,0.292,0.211,1,"Xpo7","Fibroblast"
0.243468969440832,-1.18142593014428,0.151,0.211,1,"Bcl9","Fibroblast"
0.24409824679731,-1.24711507861205,0.208,0.263,1,"Gm26835","Fibroblast"
0.244269866294479,-0.860185130364831,0.222,0.289,1,"Iqgap1","Fibroblast"
0.244323421629472,-0.80008341426943,0.056,0.105,1,"Tmco4","Fibroblast"
0.244323421629472,-0.863136993702907,0.056,0.105,1,"Snapc5","Fibroblast"
0.244372671018131,0.60109129734921,0.31,0.211,1,"Atp1b3","Fibroblast"
0.244499547982099,0.455277067913418,0.577,0.5,1,"Mllt3","Fibroblast"
0.244512036889319,-1.71174664754833,0.077,0.132,1,"Phf1","Fibroblast"
0.244764590459678,-0.421624945170327,0.394,0.474,1,"Ube3c","Fibroblast"
0.245091362765581,-0.255228573702773,0.197,0.105,1,"Tmem175","Fibroblast"
0.245115289443126,-0.728558395013286,0.144,0.211,1,"Golga1","Fibroblast"
0.245406949331945,0.584461880567714,0.187,0.105,1,"Mxra8","Fibroblast"
0.245878750550107,-0.896745249284777,0.194,0.263,1,"Epha7","Fibroblast"
0.246011773266015,1.55763707199536,0.113,0.053,1,"Zfr2","Fibroblast"
0.246011773266015,1.51008467962259,0.113,0.053,1,"Vwc2","Fibroblast"
0.246015107719502,0.395064496114257,0.313,0.211,1,"Ankrd28","Fibroblast"
0.246124942315047,-0.894549881905753,0.056,0.105,1,"Rtf2","Fibroblast"
0.246198232123048,-0.299178294212801,0.204,0.289,1,"Cdk19","Fibroblast"
0.246417448248388,-0.772748117426059,0.194,0.263,1,"Dhx30","Fibroblast"
0.246542189339122,0.781589965513228,0.187,0.105,1,"Abl2","Fibroblast"
0.246584043007119,0.904556825359179,0.151,0.079,1,"Hmgn3","Fibroblast"
0.246946930976471,-0.572565626680016,0.292,0.368,1,"Clcn3","Fibroblast"
0.247430741945641,-0.889736410122099,0.099,0.158,1,"Elk4","Fibroblast"
0.247681104090253,1.07734983340625,0.187,0.105,1,"Spp1","Fibroblast"
0.247696898958077,0.322909086546566,0.454,0.342,1,"Rabgap1l","Fibroblast"
0.247871937694179,1.23255095899196,0.208,0.132,1,"Rps12","Fibroblast"
0.247935753954365,-0.584948229410532,0.056,0.105,1,"Fgd1","Fibroblast"
0.247943546948552,0.698158049816608,0.525,0.421,1,"Lsamp","Fibroblast"
0.247953722493015,-1.83134378647928,0.06,0.105,1,"Sdhaf2","Fibroblast"
0.24818088428193,0.365798307918114,0.12,0.053,1,"Naa40","Fibroblast"
0.248739879646829,0.254311841151652,0.19,0.105,1,"Atp5d","Fibroblast"
0.248759520821911,-0.648761437280441,0.187,0.263,1,"Srr","Fibroblast"
0.248774030007814,1.08294046074776,0.176,0.105,1,"Mpc2","Fibroblast"
0.24885543107766,-1.29484902205223,0.099,0.158,1,"Cbwd1","Fibroblast"
0.249183683919308,0.312185514637917,0.553,0.421,1,"Grk5","Fibroblast"
0.249237710569128,-1.35440522885879,0.077,0.132,1,"Clcc1","Fibroblast"
0.249755868659237,-0.323683810333572,0.056,0.105,1,"Btbd11","Fibroblast"
0.250048442462445,1.78907779379272,0.141,0.079,1,"Trappc6b","Fibroblast"
0.250285846415201,1.38735811809196,0.113,0.053,1,"Bace2","Fibroblast"
0.250691164524534,1.02037861313582,0.116,0.053,1,"Klhl15","Fibroblast"
0.250691164524534,0.867691742491179,0.116,0.053,1,"Cldnd1","Fibroblast"
0.250691164524534,-0.814970077973621,0.102,0.158,1,"Disp1","Fibroblast"
0.251121438389995,1.00495664812899,0.176,0.105,1,"Rack1","Fibroblast"
0.251137612289576,-0.369095067709517,0.511,0.579,1,"Pcca","Fibroblast"
0.251173282189593,-1.00558926115071,0.162,0.237,1,"Orc4","Fibroblast"
0.251585298236756,-0.845243580767726,0.056,0.105,1,"Fam185a","Fibroblast"
0.251586917487432,-0.280462729294804,0.148,0.079,1,"Fbxo10","Fibroblast"
0.251592592835321,0.708770150330856,0.151,0.079,1,"Ybx3","Fibroblast"
0.252164401029764,-0.948701168771675,0.173,0.237,1,"Rgma","Fibroblast"
0.252300920810341,0.859253776981807,0.176,0.105,1,"Lmtk2","Fibroblast"
0.252656732459671,1.80328016484279,0.109,0.053,1,"Tmem150a","Fibroblast"
0.252822101547241,0.394260626540047,0.116,0.053,1,"Ttll4","Fibroblast"
0.253146472899685,-1.24727459338184,0.081,0.132,1,"Pcsk2","Fibroblast"
0.253424054187037,-0.367656222334296,0.056,0.105,1,"Catsper2","Fibroblast"
0.253656042161405,-0.915101641341452,0.144,0.211,1,"BC005537","Fibroblast"
0.253776723678777,0.450375946542892,0.606,0.526,1,"Phactr1","Fibroblast"
0.253935516084061,-1.21558592505086,0.081,0.132,1,"Dusp3","Fibroblast"
0.254026858001662,-0.93878979593046,0.077,0.132,1,"Zfp808","Fibroblast"
0.254084005663374,1.02281329765243,0.144,0.079,1,"Dcp1a","Fibroblast"
0.254121765328929,2.96301388836962,0.109,0.053,1,"Mbp","Fibroblast"
0.254144733655298,0.57078551933712,0.246,0.158,1,"Ampd3","Fibroblast"
0.255123386693358,-1.80094428140877,0.06,0.105,1,"Csgalnact1","Fibroblast"
0.255272147700968,-0.606116446325307,0.056,0.105,1,"Evc2","Fibroblast"
0.255272147700968,-0.759345956765876,0.056,0.105,1,"Dus2","Fibroblast"
0.25529148452047,0.417740821997918,0.444,0.342,1,"Notch2","Fibroblast"
0.255862516934055,0.971156094149424,0.176,0.105,1,"Ctsz","Fibroblast"
0.256402038289048,1.15968993842661,0.116,0.053,1,"Ern1","Fibroblast"
0.257524009406627,0.852027538314343,0.113,0.053,1,"Rab24","Fibroblast"
0.257583120841049,0.38804975268273,0.366,0.263,1,"Ppm1e","Fibroblast"
0.257952486533223,0.474830832371965,0.151,0.079,1,"Cd99l2","Fibroblast"
0.257952486533223,0.309477687509787,0.151,0.079,1,"Fyn","Fibroblast"
0.258025563120789,0.321876700176477,0.218,0.132,1,"Ank3","Fibroblast"
0.258202326240158,1.38062177754799,0.173,0.105,1,"Fhl1","Fibroblast"
0.258528112665263,-0.65429588415267,0.173,0.237,1,"Hacd3","Fibroblast"
0.258988896265358,0.703024467029623,0.113,0.053,1,"Mpv17","Fibroblast"
0.258996390623791,-0.343388566049791,0.056,0.105,1,"Furin","Fibroblast"
0.258996390623791,-0.599569046978467,0.056,0.105,1,"Ppil6","Fibroblast"
0.25950820209746,-1.06802719705499,0.081,0.132,1,"Eif2b3","Fibroblast"
0.259563521630381,-0.372393323383697,0.264,0.342,1,"Runx1t1","Fibroblast"
0.259921760881655,0.99331070278358,0.204,0.132,1,"Washc4","Fibroblast"
0.26004096456967,1.80808878030137,0.109,0.053,1,"Zfyve27","Fibroblast"
0.260128651393287,-0.509731967614534,0.12,0.184,1,"Zdhhc21","Fibroblast"
0.260459546323764,-0.842033153637652,0.099,0.158,1,"Gm44899","Fibroblast"
0.260536344867659,-1.05791509431907,0.127,0.184,1,"Gng2","Fibroblast"
0.260611175717285,1.06801088271454,0.144,0.079,1,"Rnh1","Fibroblast"
0.260732430908979,-2.34718605991965,0.085,0.132,1,"Ing4","Fibroblast"
0.260744059277919,-0.609772610823085,0.102,0.158,1,"Dnajc19","Fibroblast"
0.26087256084827,-0.446680431730521,0.056,0.105,1,"Pou6f1","Fibroblast"
0.261280682410449,0.723564641255979,0.211,0.132,1,"Dcun1d5","Fibroblast"
0.261535557474474,1.60371007687227,0.109,0.053,1,"2900097C17Rik","Fibroblast"
0.261635757951686,-0.696588953068441,0.169,0.237,1,"Unc13c","Fibroblast"
0.26169014011666,0.4643923685087,0.25,0.158,1,"Col12a1","Fibroblast"
0.261821502246186,0.825205065752556,0.151,0.079,1,"Agl","Fibroblast"
0.261913245551411,0.38299235492014,0.148,0.079,1,"Rad23b","Fibroblast"
0.262202637728812,0.453893811023141,0.116,0.053,1,"Ndufa2","Fibroblast"
0.262758110263167,-0.410500455321999,0.056,0.105,1,"Mlh1","Fibroblast"
0.262758110263167,-0.392331103473472,0.056,0.105,1,"Gm15738","Fibroblast"
0.262861049007445,0.462622723371473,0.57,0.474,1,"Klf12","Fibroblast"
