"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
8.55383375096437e-22,0.807469652773522,0.11,0.077,1.986884503674e-17,"Cnih2"
3.07236242953978e-39,0.806848991377236,0.158,0.105,7.13648345133501e-35,"Fa2h"
4.86833341060162e-08,0.806522376087218,0.104,0.086,0.00113081648461455,"Mydgf"
3.59178395573903e-14,0.806502109317823,0.148,0.12,8.34299577239061e-10,"Rpl26"
2.85108768267451e-12,0.805219532782831,0.2,0.174,6.62250646931635e-08,"Rps20"
7.20350002618306e-61,0.803942563598005,0.169,0.1,1.6732289860818e-56,"Mid1"
2.32164611789164e-20,0.803042955195667,0.27,0.229,5.3927196026387e-16,"Serinc3"
1.75283185442055e-48,0.802704785210201,0.377,0.314,4.07147783144806e-44,"Eif1"
3.45895506786934e-23,0.800836374413477,0.153,0.115,8.03446083164691e-19,"Camk2n2"
1.92386277705625e-18,0.800793324645732,0.153,0.119,4.46874845854625e-14,"Cnih1"
1.78891426307366e-33,0.799171308952561,0.516,0.488,4.15529005026749e-29,"Gpm6b"
9.38390950961766e-24,0.798886578521069,0.276,0.234,2.17969450089399e-19,"Laptm4a"
3.45056050830536e-16,0.794811273780374,0.123,0.094,8.0149619486917e-12,"Comtd1"
2.86091945183281e-10,0.785745279960422,0.116,0.094,6.64534370271725e-06,"Psmb3"
3.81014396137146e-24,0.784028624435454,0.207,0.164,8.85020239347363e-20,"Rpl36"
2.98019471212343e-31,0.782199324882625,0.244,0.194,6.92239627732031e-27,"Bcap31"
6.22915383008477e-19,0.779806982929944,0.113,0.082,1.44690785165209e-14,"Bri3bp"
5.45540862153602e-12,0.774940414861183,0.178,0.152,1.26718231461039e-07,"Rps9"
6.26272833943039e-11,0.774425258070672,0.166,0.142,1.45470653868289e-06,"Rps26"
6.05023887434208e-21,0.773952268576798,0.148,0.112,1.40534948573218e-16,"Spint2"
7.36071935009215e-28,0.770389332868887,0.21,0.162,1.7097478906394e-23,"Aes"
2.93941121411596e-12,0.768097263419053,0.159,0.133,6.82766436814855e-08,"Rps14"
2.84659395445777e-27,0.767629415012329,0.249,0.202,6.6120684374145e-23,"Sept4"
1.13651430819917e-28,0.766428407947627,0.252,0.203,2.63989543508503e-24,"Fkbp1a"
7.73601433260216e-28,0.766239702233461,0.193,0.147,1.79692140917683e-23,"Tmem151a"
2.97095222257415e-14,0.765543480143561,0.123,0.096,6.90092782259522e-10,"Jund"
2.65240180044352e-25,0.765526796756967,0.23,0.187,6.1609989020702e-21,"Mpc2"
2.50861404437947e-41,0.764883224655765,0.322,0.263,5.82700870228464e-37,"Atp6ap1"
4.08681989590899e-30,0.764490338628146,0.181,0.133,9.49286525421739e-26,"Zbtb7a"
4.88715527998508e-11,0.764017055608702,0.104,0.081,1.13518842843493e-06,"Cycs"
2.16267463970603e-194,0.762047179109836,0.897,0.903,5.02346065310917e-190,"Pcdh9"
5.3161361511154e-32,0.759237829117521,0.259,0.207,1.23483210518108e-27,"Gabarapl2"
2.07735871066746e-20,0.759211256268988,0.142,0.107,4.82528881313837e-16,"Tubb5"
1.71866172208808e-46,0.757441990676213,0.331,0.267,3.99210744806619e-42,"Ssr4"
2.0643753061933e-63,0.756909842907323,0.384,0.309,4.79513096122579e-59,"Tmem30a"
0.559639827430175,0.755621916890685,0.158,0.165,1,"Slc6a11"
2.97005309347479e-32,0.752235441953439,0.193,0.143,6.89883932552325e-28,"Chst1"
2.92845526788779e-10,0.750750467864175,0.109,0.088,6.80221589624976e-06,"Hcfc1r1"
5.94539806242384e-68,0.749605091999368,0.42,0.345,1.38099706193981e-63,"Tspan3"
3.18788549576645e-33,0.746453604799344,0.252,0.2,7.40482042956632e-29,"Olfm1"
1.88137574865114e-16,0.738959149606978,0.126,0.096,4.37005958896686e-12,"Rpl12"
5.5096135619396e-07,0.738686846988541,0.143,0.126,0.0127977303816733,"Ndufa7"
7.65946726988049e-15,0.737320467441428,0.208,0.178,1.77914105744784e-10,"Tspan2"
3.19569145133141e-24,0.736985052040431,0.147,0.107,7.42295210315259e-20,"Gt(ROSA)26Sor"
5.75993500167891e-24,0.735909160388121,0.36,0.325,1.33791770218998e-19,"Ppib"
2.39861126046197e-23,0.735773582155169,0.186,0.145,5.57149423580107e-19,"Rpl10"
1.3536376386001e-23,0.733973850782656,0.241,0.199,3.14422950694031e-19,"Slc50a1"
4.64310701315264e-50,0.730457726733899,0.195,0.129,1.07850089701509e-45,"Mog"
6.78219251626797e-18,0.728569239030393,0.153,0.119,1.57536767767872e-13,"Plekhj1"
4.80794078879697e-48,0.72743159920389,0.333,0.267,1.11678848642176e-43,"Fam173a"
1.14703754337595e-29,0.727012761130265,0.258,0.209,2.66433880575365e-25,"Cox5a"
1.4312145578e-13,0.726406575421248,0.131,0.104,3.32442517485784e-09,"Lzts2"
1.37809204011815e-19,0.725048945727689,0.165,0.129,3.20103219078645e-15,"Pigt"
1.28088057517308e-15,0.723165315742411,0.105,0.078,2.97522940001204e-11,"Tmem240"
2.10292482501853e-28,0.721773247111161,0.173,0.128,4.88467378355305e-24,"Gm27032"
3.35066361691283e-35,0.72107913075231,0.228,0.172,7.78292144936511e-31,"Lamtor4"
8.21879676826484e-24,0.720862095651446,0.154,0.114,1.90906211333256e-19,"Scn2b"
3.05248807970364e-17,0.720607333812367,0.191,0.157,7.09031931153562e-13,"Tmco1"
1.04306984117035e-14,0.719951229674597,0.151,0.122,2.42284262707049e-10,"Gprc5b"
1.2230175824923e-16,0.71962855398233,0.205,0.171,2.84082524061312e-12,"Serf2"
1.82653324302093e-93,0.718867455867888,0.522,0.439,4.24267141688903e-89,"Sec62"
5.72178630236212e-52,0.715515468686247,0.403,0.343,1.32905652231267e-47,"Sv2a"
1.03184079459197e-08,0.713552778874872,0.137,0.117,0.000239675979767822,"Park7"
3.83904086122519e-53,0.713148412320104,0.428,0.37,8.91732411245387e-49,"Faim2"
1.34266804268794e-24,0.711120644465461,0.335,0.295,3.11874932955555e-20,"Fkbp5"
1.38254331435098e-11,0.710131277567859,0.144,0.119,3.21137161057445e-07,"Tex264"
0.74079838745008,0.709075939353669,0.103,0.104,1,"Pla2g7"
4.83945918676958e-15,0.707023605962103,0.122,0.094,1.12410957990284e-10,"Ncdn"
1.06771153347247e-12,0.702608117731291,0.147,0.12,2.48008034994986e-08,"Wscd1"
3.18347903621296e-14,0.702454661288223,0.138,0.11,7.39458510531545e-10,"Atp5g3"
4.35644432638376e-21,0.701620060902005,0.216,0.176,1.01191488813242e-16,"Rpn1"
5.06627691700663e-45,0.696956250862271,0.318,0.256,1.1767948022823e-40,"Matk"
6.11472487087835e-115,0.696412126936484,0.672,0.681,1.42032829300762e-110,"Ly6h"
9.22941042028312e-17,0.695475944635539,0.177,0.144,2.14380745242336e-12,"Pdgfa"
0.00030039522517573,0.695005254395627,0.1,0.089,1,"2410015M20Rik"
2.91799056988695e-11,0.694735133578858,0.234,0.207,6.7779084957334e-07,"Lgmn"
2.35493636705156e-23,0.692431718864289,0.22,0.177,5.47004619338737e-19,"Ssr1"
2.59599919236943e-08,0.691547086439148,0.128,0.108,0.000602998692403571,"Leprotl1"
6.44092115767273e-19,0.691478553317799,0.228,0.191,1.49609716650422e-14,"Arl6ip5"
2.10688441839237e-20,0.689773882551666,0.19,0.152,4.89387112704179e-16,"Vdac2"
4.07763531402938e-20,0.6890116453988,0.334,0.299,9.47153130742745e-16,"Slc12a2"
4.39680188433451e-07,0.68852644178915,0.183,0.166,0.0102128914169322,"Slc25a13"
4.29682496512635e-27,0.688415307684929,0.247,0.199,9.98066502899548e-23,"Ywhah"
0.000247800605007092,0.687988794997474,0.113,0.101,1,"Smdt1"
6.09241254226143e-32,0.686503711988078,0.278,0.225,1.41514558531648e-27,"Enpp2"
2.62584131182414e-08,0.685744532279684,0.138,0.118,0.000609930419910511,"Pfdn5"
2.51077886364303e-10,0.685473079272577,0.139,0.116,5.83203714447002e-06,"Ndufb9"
2.23943341561551e-32,0.684852182051981,0.194,0.143,5.20175593779171e-28,"Ptov1"
1.32619216227294e-47,0.680040099145763,0.517,0.463,3.08047915452758e-43,"Sept7"
2.1331500044339e-12,0.678098402278763,0.226,0.199,4.95488083029905e-08,"Rps13"
6.02278138772867e-44,0.678065948141709,0.337,0.274,1.39897166074161e-39,"Txndc15"
5.03351691214562e-30,0.677468872518272,0.315,0.266,1.16918530835318e-25,"Calr"
6.69476751519562e-05,0.677199093029759,0.101,0.089,1,"Rnf7"
3.87732528072498e-240,0.676277224983882,0.751,0.768,9.00625116206799e-236,"Rtn1"
3.17809724479093e-39,0.67425068016649,0.346,0.285,7.38208428020037e-35,"Zeb2"
3.30341275825538e-06,0.674190798078399,0.118,0.102,0.076731671548756,"Cyp20a1"
2.37982164677474e-09,0.672798451512721,0.135,0.113,5.52784972112836e-05,"Mrfap1"
5.3406423071966e-07,0.672064279878205,0.29,0.276,0.0124052439511563,"Clu"
1.3694237615874e-55,0.671500370896234,0.42,0.354,3.18089751341521e-51,"Grina"
1.46367001619673e-27,0.67060384160292,0.214,0.166,3.39981271362176e-23,"Pcbp4"
1.37004398526135e-34,0.668974922637336,0.28,0.225,3.18233816896506e-30,"Haghl"
7.56500527112573e-07,0.668175090016305,0.117,0.1,0.0175719942437708,"Aup1"
2.26098502319371e-19,0.667461617953878,0.227,0.19,5.25181601187435e-15,"Edf1"
7.06433533906796e-10,0.667303087732245,0.115,0.093,1.64090381255871e-05,"Mfsd14a"
6.42416501975966e-18,0.667245400301081,0.204,0.168,1.49220505078977e-13,"Dynll1"
0.00014503950510533,0.662696701496046,0.137,0.125,1,"Scamp2"
3.58359545691619e-10,0.661850900347205,0.156,0.132,8.32397552732492e-06,"Ccnd3"
2.81940698507722e-13,0.661328034754938,0.175,0.146,6.54891854493737e-09,"B4gat1"
9.20316268468804e-12,0.660612977632495,0.205,0.179,2.13771062839934e-07,"Dpy19l1"
2.62467202372165e-06,0.659878604977338,0.118,0.102,0.0609658817670066,"Qdpr"
4.24576557280788e-17,0.659853422927618,0.284,0.251,9.86206427251815e-13,"Rpl41"
1.80811838236563e-08,0.658226122958051,0.132,0.112,0.000419989737855888,"Yipf1"
1.66022255852118e-60,0.657826116382024,0.659,0.63,3.856364958933e-56,"Edil3"
2.10155948397943e-43,0.657669341176813,0.408,0.352,4.88150236938742e-39,"Saraf"
1.37968369692495e-27,0.65692471333437,0.289,0.243,3.20472929121727e-23,"Tspan13"
2.1039841076679e-46,0.655442836346576,0.39,0.327,4.88713428529099e-42,"Atp6ap2"
2.45891659077967e-57,0.655272149903452,0.465,0.411,5.71157145706301e-53,"Syp"
0.000623583151478867,0.654274533660661,0.185,0.175,1,"Vav3"
2.8191824868573e-06,0.649786478214624,0.167,0.151,0.0654839708047213,"Atp5j"
6.74657530263556e-05,0.648733456788108,0.107,0.094,1,"Ifnar2"
0.00656589342378328,0.648503458903208,0.108,0.1,1,"F3"
4.774539917178e-08,0.645603408472173,0.267,0.251,0.0011090301319621,"Rpl27a"
4.81377392875573e-07,0.644251033641844,0.138,0.12,0.0111814340817138,"Gabarap"
2.81637133918344e-08,0.64408873358602,0.14,0.119,0.000654186734665529,"Unc50"
4.56866494533175e-20,0.643516059604524,0.251,0.21,1.06120949350166e-15,"Gna12"
9.05514591977216e-17,0.641270195912185,0.138,0.107,2.10332929424468e-12,"Jtb"
3.67854645597355e-16,0.641224983375517,0.176,0.143,8.54452770793535e-12,"Htra1"
4.31495658392861e-07,0.639504187054725,0.189,0.17,0.0100227811531494,"Ppp1cc"
2.4936878550728e-21,0.637649395308781,0.26,0.219,5.7923381497631e-17,"Rab21"
1.52938721661089e-07,0.637170096509636,0.181,0.162,0.00355246062674378,"Rpl10a"
5.74151699204057e-11,0.636710614353213,0.123,0.099,1.33363956691118e-06,"Ebpl"
1.14529176263319e-14,0.635088693540165,0.12,0.092,2.66028370624438e-10,"Tspan14"
2.05110149195351e-08,0.634308260028057,0.178,0.158,0.00047642985455096,"Lrrn1"
1.53884808067049e-11,0.633392315380899,0.174,0.148,3.57443632178141e-07,"Kctd13"
4.66871471463588e-37,0.632832010062568,0.385,0.334,1.08444905391562e-32,"Pdia3"
4.71538528081006e-44,0.632751909322557,0.208,0.144,1.09528969302656e-39,"Prr5l"
4.9549507885775e-44,0.631976582918769,0.594,0.563,1.15093596917078e-39,"Tbc1d5"
2.77245595051147e-20,0.631557671128637,0.252,0.213,6.43986068184805e-16,"Rheb"
2.30185245639761e-08,0.631233927603043,0.11,0.091,0.000534674288572036,"Abtb2"
2.06014986451112e-05,0.630064367088528,0.117,0.103,0.478531610528644,"Ssr3"
1.07744835370898e-10,0.629392894905609,0.135,0.111,2.50269703599523e-06,"Kcnk1"
2.39448416457941e-28,0.625810216558971,0.399,0.355,5.56190781748506e-24,"Ywhaq"
8.69925969202989e-48,0.62537580758146,0.607,0.577,2.0206640412647e-43,"Elmo1"
0.00175684390511338,0.623901977162693,0.111,0.101,1,"Smoc1"
1.54061506615875e-10,0.622806016753761,0.126,0.103,3.57854067567356e-06,"Tssc4"
1.07837415836868e-23,0.620258170891013,0.237,0.193,2.50484749505877e-19,"Ccdc107"
1.92897039513594e-10,0.618835739430321,0.109,0.087,4.48061243382176e-06,"Pomgnt2"
0.520416634489631,0.617756861311162,0.106,0.106,1,"Ctsa"
1.40442258858082e-07,0.616629019151752,0.125,0.106,0.00326219278875553,"Psmd3"
1.38183396715071e-14,0.616311984114053,0.234,0.203,3.20972393889767e-10,"Ptma"
1.88735579312942e-19,0.61511326814348,0.473,0.452,4.38395003628102e-15,"Slc44a1"
0.000744773184578166,0.614855702484544,0.133,0.122,1,"Fis1"
9.90385248239972e-06,0.611288469457647,0.14,0.125,0.230046685461181,"Bnip3l"
2.64671109426954e-17,0.611189625622655,0.242,0.206,6.14778052976928e-13,"Mbd2"
2.74487582230508e-12,0.608119640851497,0.112,0.088,6.37579756005023e-08,"Rdh14"
2.84065179002075e-23,0.607868782780664,0.146,0.106,6.59826597786021e-19,"Ttyh2"
2.37703739680167e-24,0.607578398170028,0.142,0.102,5.52138246529093e-20,"Gm4593"
5.34871408830605e-07,0.605342546098118,0.121,0.103,0.0124239930843173,"Cend1"
5.14698052637985e-33,0.603912236095447,0.341,0.289,1.19554063666751e-28,"Npdc1"
0.36631842200338,0.603079661230386,0.153,0.154,1,"Errfi1"
3.45866829621086e-11,0.60286237624156,0.199,0.172,8.03379471843858e-07,"Cyhr1"
2.99329671586905e-05,0.602224333859017,0.121,0.107,0.695282961162062,"Qpct"
7.60531158132507e-11,0.601796508034219,0.141,0.116,1.76656177411019e-06,"Irs2"
1.94497719585383e-76,0.60170068325016,0.604,0.585,4.51779303052927e-72,"Atp1b1"
1.5939972514439e-24,0.601648751768608,0.32,0.278,3.70253681565388e-20,"Izumo4"
2.1470652975023e-07,0.601374466223374,0.152,0.133,0.00498720327303834,"Rps18"
2.21615068562608e-10,0.600732222145948,0.206,0.181,5.14767481257226e-06,"Rffl"
2.35614222427417e-17,0.599585213580554,0.162,0.128,5.47284715854404e-13,"Camk2n1"
8.20736403233075e-10,0.599020026152439,0.107,0.086,1.90640651742979e-05,"Ikbip"
1.73682048554197e-33,0.598297704698899,0.381,0.333,4.03428662381689e-29,"Mdh1"
4.91248463836953e-05,0.594634058559019,0.151,0.137,1,"Serinc5"
3.42972084150157e-36,0.59170373048489,0.42,0.375,7.96655557063985e-32,"Cd47"
2.57115170835975e-17,0.591057200741543,0.165,0.13,5.97227118817802e-13,"Vgf"
9.3581904425952e-14,0.589113306976064,0.157,0.127,2.17372047600601e-09,"Npm1"
3.56903176689598e-15,0.587858040620298,0.207,0.174,8.29014698814597e-11,"Kcna6"
1.86964571330838e-21,0.584182796331016,0.194,0.153,4.3428130628727e-17,"Stub1"
4.28692386767931e-26,0.583456927832446,0.328,0.284,9.9576667598455e-22,"Erp29"
0.00154365960478043,0.581843996418697,0.101,0.091,1,"Clptm1l"
1.39514262441296e-07,0.581676454009858,0.122,0.104,0.00324063728798643,"Ids"
5.28437688222681e-05,0.580973147511311,0.197,0.185,1,"Tmed5"
4.74216424165073e-12,0.579519374628717,0.176,0.149,1.10150991005063e-07,"Bcap29"
5.16701634752542e-11,0.579181860179658,0.232,0.207,1.2001945572032e-06,"Psmb1"
1.40174050320381e-10,0.577168531978083,0.163,0.137,3.25596284084182e-06,"Nek7"
0.0491939812440318,0.576314120498784,0.158,0.155,1,"Slc48a1"
5.74679200509653e-10,0.573540259816461,0.298,0.277,1.33486484694382e-05,"Chga"
1.38805339844273e-07,0.571330015663689,0.151,0.132,0.00322417043390276,"Eif1b"
1.22793106786143e-08,0.571057886770987,0.139,0.118,0.000285223828442854,"Mlec"
1.93562451650336e-90,0.570080654193132,0.743,0.734,4.496068626934e-86,"Unc5c"
2.94223458844268e-17,0.568883065533779,0.432,0.409,6.83422250203467e-13,"Picalm"
3.44251032261397e-12,0.567974330163196,0.371,0.353,7.99626297736774e-08,"Eef1a1"
1.88259591747364e-06,0.566793762716667,0.118,0.101,0.0437289379710778,"Psmc5"
8.85219870498523e-13,0.56647966893853,0.154,0.126,2.05618871519397e-08,"Purb"
1.90688426980501e-19,0.566314159251222,0.328,0.294,4.42931078190307e-15,"Uchl1"
9.45765228043206e-09,0.565399592140402,0.169,0.148,0.000219682347169876,"Uqcrq"
1.24538083049921e-05,0.565396820554047,0.199,0.184,0.289277059308357,"Hexa"
3.3393897624833e-05,0.564896144302234,0.101,0.087,0.775673454029622,"Ier3ip1"
3.08405189287467e-28,0.564099693602806,0.384,0.341,7.16363573676928e-24,"Calm1"
0.00017474619402825,0.563756089265488,0.104,0.092,1,"Kdelr2"
1.53914202814655e-17,0.563444186508175,0.169,0.134,3.5751191029788e-13,"Fndc4"
3.98154316002656e-05,0.563191163378044,0.277,0.269,0.924832845210969,"Ubash3b"
1.13263593506356e-05,0.561948018394906,0.201,0.185,0.263088674996564,"Nxn"
8.45514592228199e-06,0.561123502392425,0.137,0.121,0.196396129482766,"9530068E07Rik"
3.44153828441146e-16,0.560744694799652,0.166,0.133,7.99400512703093e-12,"Wipf1"
8.30608569514838e-14,0.560526004456169,0.207,0.176,1.92933758526907e-09,"Bex3"
4.58185112345145e-20,0.559876351810462,0.279,0.241,1.0642723789553e-15,"Chgb"
5.32388759690959e-26,0.558291015595203,0.192,0.146,1.23663261101016e-21,"Car2"
0.00192944406237066,0.558059393750919,0.14,0.131,1,"Ndufa12"
3.71771060887926e-09,0.557290194867643,0.102,0.082,8.63549820230475e-05,"Fndc5"
2.35101701342599e-05,0.557020025175344,0.139,0.124,0.546094231878589,"Prkcsh"
8.38420769003855e-07,0.556802350995765,0.105,0.089,0.0194748376224215,"Jagn1"
3.748633689843e-12,0.554927570738529,0.288,0.26,8.70732633476732e-08,"Hacd2"
0.0310263130084316,0.554616220902009,0.106,0.1,1,"Dynlrb1"
2.20380627045996e-31,0.553526519602453,0.703,0.709,5.1190012050244e-27,"Mast4"
4.23074925934638e-14,0.553113421542219,0.333,0.307,9.82718437960977e-10,"Oaz1"
0.00194501791565467,0.552742660334439,0.113,0.103,1,"Pex2"
2.22190868419138e-08,0.552463336378094,0.27,0.252,0.000516104949163974,"Gde1"
3.99204233347816e-09,0.55086304132716,0.109,0.089,9.27271593220308e-05,"2610524H06Rik"
5.23989749646464e-06,0.547786751069718,0.107,0.092,0.121712339047881,"Imp3"
5.5287519363415e-14,0.547624197254844,0.307,0.279,1.2842184997734e-09,"Pip4k2a"
2.66989774679251e-08,0.5473986408222,0.105,0.086,0.000620163848624964,"Zfp414"
1.25012896723017e-16,0.547358918022338,0.183,0.148,2.90379956508223e-12,"Retreg2"
1.11305032809017e-32,0.545933464635588,0.469,0.426,2.58539330208785e-28,"Ptprk"
0.00101967465193772,0.544871749641242,0.145,0.135,1,"Nt5c3"
1.78770158912631e-06,0.544596845058833,0.282,0.27,0.041524732512226,"Gm15478"
7.70730602776279e-08,0.543356959612846,0.493,0.492,0.00179025304412874,"Slc38a2"
0.00209950702499851,0.540967203831032,0.148,0.138,1,"Atp5o.1"
3.79203452562591e-20,0.54065909995081,0.232,0.192,8.80813779612386e-16,"Hnrnpd"
5.0288146395081e-07,0.537920723769573,0.105,0.088,0.0116809306446494,"AI504432"
5.78440760855969e-16,0.536064245683204,0.23,0.195,1.34360219931625e-11,"B3gat3"
1.02256367626985e-07,0.535483710179232,0.258,0.24,0.00237521090723962,"Scarb2"
6.80986719993043e-25,0.535275954511784,0.449,0.416,1.58179595319984e-20,"Hsp90b1"
1.05285701491925e-07,0.533582901202218,0.14,0.12,0.00244557627425444,"Prdx5"
1.02689422198742e-20,0.533457853091408,0.357,0.323,2.38526989883237e-16,"Lrpap1"
0.000306221246102928,0.530810445288224,0.116,0.104,1,"Pigx"
7.974820316681e-06,0.529416825144271,0.108,0.093,0.185239126315866,"AI593442"
2.088753215346e-09,0.529399954128557,0.21,0.187,4.85175596860568e-05,"Slc35b1"
1.28540642311112e-07,0.529074600132086,0.214,0.195,0.00298574203960251,"Atp5l"
0.000613039523841543,0.527066764816806,0.114,0.103,1,"Nop10"
4.63322231083616e-06,0.526428361966851,0.171,0.154,0.107620487836102,"Rnf149"
7.11776851105734e-12,0.525874811645011,0.317,0.292,1.6533152697484e-07,"Susd6"
0.000560124243301184,0.524923023537226,0.12,0.108,1,"Calm3"
8.07918342234841e-11,0.524150565609338,0.282,0.257,1.87663272534309e-06,"Tm9sf3"
2.13242690731277e-21,0.522977050175929,0.374,0.339,4.9532012203061e-17,"Atpif1"
0.000124257419289941,0.520369413451266,0.278,0.271,1,"Ppp1r16b"
0.000357859018939823,0.519454769210954,0.109,0.097,1,"Synpo2"
0.0304709966981381,0.519375170554743,0.197,0.193,1,"Sys1"
0.00262904664744744,0.518339551000647,0.109,0.1,1,"Oprl1"
9.85303771852992e-10,0.517720698697524,0.12,0.098,2.28866360126013e-05,"Inafm1"
8.36759808836226e-15,0.515865352256974,0.349,0.321,1.94362568396479e-10,"Cox8a"
6.62761706255816e-22,0.515106113504889,0.352,0.309,1.53946289129101e-17,"Otud7b"
5.41970458918983e-18,0.514758633861398,0.306,0.271,1.25888898197701e-13,"Dnajc5"
2.58252249335896e-28,0.511355506243593,0.43,0.391,5.99868324757419e-24,"Ywhae"
1.31241962374086e-11,0.510166619636293,0.199,0.172,3.04848830202527e-07,"Vdac3"
3.85941679436547e-07,0.5084003301897,0.152,0.133,0.00896465332995212,"Hsbp1"
2.14380457237055e-12,0.508343211598648,0.124,0.098,4.97962926070231e-08,"Socs2"
1.51666981083411e-11,0.508264525271765,0.241,0.213,3.52292063660548e-07,"Vkorc1l1"
0.126755849913323,0.507526897543053,0.197,0.217,1,"Gm16168"
2.56821692421755e-05,0.507003516764966,0.126,0.112,0.596545427157252,"Sppl2b"
0.00550574720810512,0.506395196149874,0.148,0.139,1,"Ndufab1"
0.401133216680714,0.506239620309565,0.115,0.115,1,"Rps6"
0.232468155427192,0.505795874760582,0.135,0.133,1,"Atp1a2"
3.62281370566228e-08,0.50576212364274,0.298,0.279,0.000841507167551235,"Pdia6"
3.14543040608622e-27,0.505240485676319,0.552,0.523,7.30620574725708e-23,"Vmp1"
1.82185332607796e-21,0.503670492966748,0.313,0.274,4.23180090581388e-17,"Purg"
2.70994059701454e-07,0.50338520950816,0.16,0.141,0.00629465001874536,"Litaf"
1.38096076131027e-09,0.502937541429082,0.142,0.119,3.20769565637149e-05,"Higd2a"
4.02834114648447e-13,0.501663193760499,0.33,0.305,9.35703081505412e-09,"Rab14"
0.000496377509814845,0.499584027206816,0.112,0.101,1,"Prrg1"
0.245934655375827,0.498879245445029,0.204,0.206,1,"Man1a"
1.17533381178601e-19,0.498808466201874,0.321,0.278,2.73006537801655e-15,"Cdk19"
0.00021024598431315,0.498661872561005,0.296,0.29,1,"Bcl2l1"
8.72195221034313e-05,0.497806098649104,0.113,0.1,1,"Ndrg1"
1.81357517525543e-09,0.49762536205483,0.137,0.114,4.21257241708331e-05,"Rfng"
