"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.582038841603879,3.25486860253088,0.111,0.074,1,"Mt1"
0.491218959195759,3.24787663538885,0.222,0.185,1,"Selenof"
0.759313465091035,3.24733160451564,0.185,0.185,1,"Ube2e1"
0.182306280229659,3.23465382691023,0.185,0.074,1,"Supt6"
0.582038841603879,3.20352812722546,0.111,0.074,1,"Zfp770"
0.333537249660539,3.20329623022805,0.148,0.074,1,"Scamp3"
0.582038841603879,3.09675816156848,0.111,0.074,1,"Ctbp2"
0.899081716677336,3.09515806803556,0.111,0.111,1,"Spcs1"
0.341214647999125,3.06735545498239,0.185,0.111,1,"Cebpb"
0.573358268950738,3.05832802785872,0.148,0.111,1,"Arl6ip5"
0.833707613523545,3.03651545484361,0.148,0.148,1,"Lrrc8c"
0.899081716677336,3.02555240694223,0.111,0.111,1,"Lemd3"
0.899081716677336,3.01859185800895,0.111,0.111,1,"Bcl6"
0.936275637490027,3.01521291210648,0.148,0.185,1,"Ccdc107"
0.899081716677336,3.01066399575069,0.111,0.111,1,"Ppp5c"
0.899081716677336,2.98662949910739,0.111,0.111,1,"Bst2"
0.759313465091035,2.9639564832254,0.185,0.185,1,"Farsa"
0.899081716677336,2.9607516605276,0.111,0.111,1,"Zdhhc3"
0.899081716677336,2.95803140787574,0.111,0.111,1,"Cope"
0.582038841603879,2.95415483633694,0.111,0.074,1,"Rai14"
0.491218959195759,2.94076290118048,0.222,0.185,1,"Ubp1"
0.286103829983056,2.93894803282107,0.111,0.037,1,"Tlr3"
0.582038841603879,2.93826020492725,0.111,0.074,1,"Nop10"
0.148507395209767,2.93446706228716,0.148,0.037,1,"Rnase6"
0.582038841603879,2.9253046895394,0.111,0.074,1,"Akr1b10"
0.286103829983056,2.9022999648384,0.111,0.037,1,"BC004004"
0.573358268950738,2.88298169412489,0.148,0.111,1,"Fam160b2"
0.191593896256086,2.8747330012115,0.222,0.111,1,"Eif5"
0.148507395209767,2.8668325129262,0.148,0.037,1,"Aes"
0.582038841603879,2.85880069437192,0.111,0.074,1,"Thumpd3"
0.730842031539995,2.845255780069,0.074,0.111,1,"Yipf3"
0.899081716677336,2.79503463622807,0.111,0.111,1,"Ciz1"
0.899081716677336,2.79150798087999,0.111,0.111,1,"Gpld1"
0.582038841603879,2.78046233995,0.111,0.074,1,"Lrp11"
0.677398003792661,2.76802787392732,0.222,0.222,1,"Ssr4"
0.341214647999125,2.76790616111606,0.185,0.111,1,"Clec2d"
0.286103829983056,2.74896508439688,0.111,0.037,1,"Cd276"
0.899081716677336,2.74222073768737,0.111,0.111,1,"Morf4l2"
0.759313465091035,2.73702673377495,0.185,0.185,1,"Eif1"
